team,mean_elo,year,lat,long,conference
Clippers,1441.0204707317073,1977,34.043,-118.2673,West
Clippers,1407.9990682926828,1978,34.043,-118.2673,West
Clippers,1444.8997719512195,1979,34.043,-118.2673,West
Clippers,1468.3203792682928,1980,34.043,-118.2673,West
Clippers,1437.8874512195125,1981,34.043,-118.2673,West
Clippers,1375.8980597560976,1982,34.043,-118.2673,West
Clippers,1352.2386280487808,1983,34.043,-118.2673,West
Clippers,1400.2149890243904,1984,34.043,-118.2673,West
Clippers,1412.216557317073,1985,34.043,-118.2673,West
Clippers,1379.7971817073173,1986,34.043,-118.2673,West
Clippers,1309.4766743902437,1987,34.043,-118.2673,West
Clippers,1269.8863121951222,1988,34.043,-118.2673,West
Clippers,1273.777630487805,1989,34.043,-118.2673,West
Clippers,1380.35675,1990,34.043,-118.2673,West
Clippers,1384.3496975609755,1991,34.043,-118.2673,West
Clippers,1479.4787287356319,1992,34.043,-118.2673,West
Clippers,1522.7129712643678,1993,34.043,-118.2673,West
Clippers,1413.4459841463415,1994,34.043,-118.2673,West
Clippers,1309.0537012195123,1995,34.043,-118.2673,West
Clippers,1381.7397951219511,1996,34.043,-118.2673,West
Clippers,1422.9537835294118,1997,34.043,-118.2673,West
Clippers,1328.3683341463413,1998,34.043,-118.2673,West
Clippers,1277.2081580000001,1999,34.043,-118.2673,West
Clippers,1276.9904292682927,2000,34.043,-118.2673,West
Clippers,1358.1049804878048,2001,34.043,-118.2673,West
Clippers,1498.56986097561,2002,34.043,-118.2673,West
Clippers,1425.522213414634,2003,34.043,-118.2673,West
Clippers,1428.5291170731707,2004,34.043,-118.2673,West
Clippers,1460.3311097560972,2005,34.043,-118.2673,West
Clippers,1536.2212670212766,2006,34.043,-118.2673,West
Clippers,1513.3890780487804,2007,34.043,-118.2673,West
Clippers,1417.5492975609754,2008,34.043,-118.2673,West
Clippers,1327.4370670731705,2009,34.043,-118.2673,West
Clippers,1365.9147414634147,2010,34.043,-118.2673,West
Clippers,1387.0146829268294,2011,34.043,-118.2673,West
Clippers,1540.512120779221,2012,34.043,-118.2673,West
Clippers,1629.794928409091,2013,34.043,-118.2673,West
Clippers,1650.5047968421052,2014,34.043,-118.2673,West
Clippers,1658.2184406249999,2015,34.043,-118.2673,West
Kings,1504.5463487804877,1977,38.6493,-121.5189,west
Kings,1462.3202219512193,1978,38.6493,-121.5189,west
Kings,1538.0911494252875,1979,38.6493,-121.5189,west
Kings,1569.431914117647,1980,38.6493,-121.5189,west
Kings,1501.093218556701,1981,38.6493,-121.5189,west
Kings,1418.6889682926828,1982,38.6493,-121.5189,west
Kings,1479.9090707317073,1983,38.6493,-121.5189,west
Kings,1481.981788235294,1984,38.6493,-121.5189,west
Kings,1423.198074390244,1985,38.6493,-121.5189,west
Kings,1442.6797752941177,1986,38.6493,-121.5189,west
Kings,1415.1382268292682,1987,38.6493,-121.5189,west
Kings,1378.100080487805,1988,38.6493,-121.5189,west
Kings,1358.4344853658538,1989,38.6493,-121.5189,west
Kings,1359.3005707317072,1990,38.6493,-121.5189,west
Kings,1323.8245219512196,1991,38.6493,-121.5189,west
Kings,1354.0696585365854,1992,38.6493,-121.5189,west
Kings,1394.8900841463415,1993,38.6493,-121.5189,west
Kings,1365.2026500000002,1994,38.6493,-121.5189,west
Kings,1469.3960670731706,1995,38.6493,-121.5189,west
Kings,1454.6175476744183,1996,38.6493,-121.5189,west
Kings,1413.9996890243901,1997,38.6493,-121.5189,west
Kings,1416.677637804878,1998,38.6493,-121.5189,west
Kings,1422.5335145454544,1999,38.6493,-121.5189,west
Kings,1536.3408137931035,2000,38.6493,-121.5189,west
Kings,1622.130036666667,2001,38.6493,-121.5189,west
Kings,1665.2071265306122,2002,38.6493,-121.5189,west
Kings,1667.3842648936172,2003,38.6493,-121.5189,west
Kings,1649.2497882978726,2004,38.6493,-121.5189,west
Kings,1586.1372379310344,2005,38.6493,-121.5189,west
Kings,1519.0844125,2006,38.6493,-121.5189,west
Kings,1491.7851731707317,2007,38.6493,-121.5189,west
Kings,1452.7099207317074,2008,38.6493,-121.5189,west
Kings,1350.9132536585366,2009,38.6493,-121.5189,west
Kings,1348.9213902439026,2010,38.6493,-121.5189,west
Kings,1347.9094390243902,2011,38.6493,-121.5189,west
Kings,1400.8652712121213,2012,38.6493,-121.5189,west
Kings,1392.4726280487805,2013,38.6493,-121.5189,west
Kings,1415.2395585365853,2014,38.6493,-121.5189,west
Kings,1425.4173695121951,2015,38.6493,-121.5189,west
Nets,1422.930693902439,1977,40.6826,-73.9754,East
Nets,1327.6402134146342,1978,40.6826,-73.9754,East
Nets,1436.3122166666665,1979,40.6826,-73.9754,East
Nets,1441.9012585365854,1980,40.6826,-73.9754,East
Nets,1379.1170829268294,1981,40.6826,-73.9754,East
Nets,1462.2378321428573,1982,40.6826,-73.9754,East
Nets,1570.3029047619045,1983,40.6826,-73.9754,East
Nets,1546.239167741935,1984,40.6826,-73.9754,East
Nets,1521.7237835294118,1985,40.6826,-73.9754,East
Nets,1500.6704235294117,1986,40.6826,-73.9754,East
Nets,1407.766780487805,1987,40.6826,-73.9754,East
Nets,1344.0496012195124,1988,40.6826,-73.9754,East
Nets,1369.675763414634,1989,40.6826,-73.9754,East
Nets,1299.9804841463415,1990,40.6826,-73.9754,East
Nets,1325.8467073170732,1991,40.6826,-73.9754,East
Nets,1418.2941441860462,1992,40.6826,-73.9754,East
Nets,1514.3965839080458,1993,40.6826,-73.9754,East
Nets,1523.1433755813953,1994,40.6826,-73.9754,East
Nets,1455.1705036585365,1995,40.6826,-73.9754,East
Nets,1395.812131707317,1996,40.6826,-73.9754,East
Nets,1358.424962195122,1997,40.6826,-73.9754,East
Nets,1503.4238952941175,1998,40.6826,-73.9754,East
Nets,1434.21348,1999,40.6826,-73.9754,East
Nets,1452.8080329268291,2000,40.6826,-73.9754,East
Nets,1391.4590658536588,2001,40.6826,-73.9754,East
Nets,1532.5674284313725,2002,40.6826,-73.9754,East
Nets,1596.1890058823528,2003,40.6826,-73.9754,East
Nets,1576.9871978494623,2004,40.6826,-73.9754,East
Nets,1455.1752779069768,2005,40.6826,-73.9754,East
Nets,1538.4093935483868,2006,40.6826,-73.9754,East
Nets,1490.266124468085,2007,40.6826,-73.9754,East
Nets,1433.7874987804878,2008,40.6826,-73.9754,East
Nets,1441.972681707317,2009,40.6826,-73.9754,East
Nets,1304.6722158536586,2010,40.6826,-73.9754,East
Nets,1346.3202134146343,2011,40.6826,-73.9754,East
Nets,1343.0871424242423,2012,40.6826,-73.9754,East
Nets,1504.1942393258423,2013,40.6826,-73.9754,East
Nets,1502.8667340425534,2014,40.6826,-73.9754,East
Nets,1468.861828409091,2015,40.6826,-73.9754,East
Thunder,1493.2818829268294,1977,35.4634,-97.5151,West
Thunder,1525.9190134615383,1978,35.4634,-97.5151,West
Thunder,1585.6314303030306,1979,35.4634,-97.5151,West
Thunder,1632.3038587628866,1980,35.4634,-97.5151,West
Thunder,1488.2522170731706,1981,35.4634,-97.5151,West
Thunder,1557.620312222222,1982,35.4634,-97.5151,West
Thunder,1558.4558178571428,1983,35.4634,-97.5151,West
Thunder,1507.3205597701153,1984,35.4634,-97.5151,West
Thunder,1443.2775146341464,1985,35.4634,-97.5151,West
Thunder,1424.7057792682926,1986,35.4634,-97.5151,West
Thunder,1497.674671875,1987,35.4634,-97.5151,West
Thunder,1523.0683574712646,1988,35.4634,-97.5151,West
Thunder,1536.9715144444444,1989,35.4634,-97.5151,West
Thunder,1502.0651463414636,1990,35.4634,-97.5151,West
Thunder,1488.2771505747126,1991,35.4634,-97.5151,West
Thunder,1534.704274725275,1992,35.4634,-97.5151,West
Thunder,1619.866010891089,1993,35.4634,-97.5151,West
Thunder,1664.9032666666665,1994,35.4634,-97.5151,West
Thunder,1671.889019767442,1995,35.4634,-97.5151,West
Thunder,1674.2875990291263,1996,35.4634,-97.5151,West
Thunder,1658.0295148936166,1997,35.4634,-97.5151,West
Thunder,1650.7886684782611,1998,35.4634,-97.5151,West
Thunder,1530.414272,1999,35.4634,-97.5151,West
Thunder,1512.944171264368,2000,35.4634,-97.5151,West
Thunder,1515.759324390244,2001,35.4634,-97.5151,West
Thunder,1567.6154494252874,2002,35.4634,-97.5151,West
Thunder,1510.8633341463412,2003,35.4634,-97.5151,West
Thunder,1492.8221646341462,2004,35.4634,-97.5151,West
Thunder,1580.0326860215057,2005,35.4634,-97.5151,West
Thunder,1458.0431914634146,2006,35.4634,-97.5151,West
Thunder,1456.089042682927,2007,35.4634,-97.5151,West
Thunder,1349.8675719512196,2008,35.4634,-97.5151,West
Thunder,1317.0346097560973,2009,35.4634,-97.5151,West
Thunder,1534.313946590909,2010,35.4634,-97.5151,West
Thunder,1602.1865535353534,2011,35.4634,-97.5151,West
Thunder,1676.024510465116,2012,35.4634,-97.5151,West
Thunder,1694.7932462365593,2013,35.4634,-97.5151,West
Thunder,1676.5966722772275,2014,35.4634,-97.5151,West
Thunder,1580.8519402439024,2015,35.4634,-97.5151,West
Pistons,1503.04984,1977,42.3411,-83.0554,East
Pistons,1466.0600914634147,1978,42.3411,-83.0554,East
Pistons,1439.198707317073,1979,42.3411,-83.0554,East
Pistons,1362.2502365853659,1980,42.3411,-83.0554,East
Pistons,1296.2981670731706,1981,42.3411,-83.0554,East
Pistons,1466.6240658536585,1982,42.3411,-83.0554,East
Pistons,1492.117562195122,1983,42.3411,-83.0554,East
Pistons,1543.8528574712648,1984,42.3411,-83.0554,East
Pistons,1573.0211769230768,1985,42.3411,-83.0554,East
Pistons,1532.9493488372093,1986,42.3411,-83.0554,East
Pistons,1590.1796907216494,1987,42.3411,-83.0554,East
Pistons,1642.6889885714284,1988,42.3411,-83.0554,East
Pistons,1671.6336888888889,1989,42.3411,-83.0554,East
Pistons,1682.6279088235292,1990,42.3411,-83.0554,East
Pistons,1606.093616494845,1991,42.3411,-83.0554,East
Pistons,1542.5092425287357,1992,42.3411,-83.0554,East
Pistons,1487.7204926829268,1993,42.3411,-83.0554,East
Pistons,1380.0208780487806,1994,42.3411,-83.0554,East
Pistons,1336.5611999999999,1995,42.3411,-83.0554,East
Pistons,1475.8583176470588,1996,42.3411,-83.0554,East
Pistons,1604.308495402299,1997,42.3411,-83.0554,East
Pistons,1525.5753475609756,1998,42.3411,-83.0554,East
Pistons,1566.9640981818181,1999,42.3411,-83.0554,East
Pistons,1543.6416023529412,2000,42.3411,-83.0554,East
Pistons,1447.7255902439022,2001,42.3411,-83.0554,East
Pistons,1520.536408695652,2002,42.3411,-83.0554,East
Pistons,1586.1087484848485,2003,42.3411,-83.0554,East
Pistons,1614.0634095238095,2004,42.3411,-83.0554,East
Pistons,1613.0917887850467,2005,42.3411,-83.0554,East
Pistons,1690.9869249999997,2006,42.3411,-83.0554,East
Pistons,1614.7696959183675,2007,42.3411,-83.0554,East
Pistons,1651.2522727272728,2008,42.3411,-83.0554,East
Pistons,1532.7718034883721,2009,42.3411,-83.0554,East
Pistons,1396.7273890243903,2010,42.3411,-83.0554,East
Pistons,1391.0489292682926,2011,42.3411,-83.0554,East
Pistons,1380.9449727272727,2012,42.3411,-83.0554,East
Pistons,1410.706443902439,2013,42.3411,-83.0554,East
Pistons,1401.4150097560976,2014,42.3411,-83.0554,East
Pistons,1407.8583597560976,2015,42.3411,-83.0554,East
Pelicans,,1977,29.949,-90.0821,West
Pelicans,,1978,29.949,-90.0821,West
Pelicans,,1979,29.949,-90.0821,West
Pelicans,,1980,29.949,-90.0821,West
Pelicans,,1981,29.949,-90.0821,West
Pelicans,,1982,29.949,-90.0821,West
Pelicans,,1983,29.949,-90.0821,West
Pelicans,,1984,29.949,-90.0821,West
Pelicans,,1985,29.949,-90.0821,West
Pelicans,,1986,29.949,-90.0821,West
Pelicans,,1987,29.949,-90.0821,West
Pelicans,,1988,29.949,-90.0821,West
Pelicans,1275.917012195122,1989,29.949,-90.0821,West
Pelicans,1269.9957548780485,1990,29.949,-90.0821,West
Pelicans,1345.2692000000002,1991,29.949,-90.0821,West
Pelicans,1394.257112195122,1992,29.949,-90.0821,West
Pelicans,1470.992412087912,1993,29.949,-90.0821,West
Pelicans,1491.782754878049,1994,29.949,-90.0821,West
Pelicans,1551.342111627907,1995,29.949,-90.0821,West
Pelicans,1497.589174390244,1996,29.949,-90.0821,West
Pelicans,1545.7577447058825,1997,29.949,-90.0821,West
Pelicans,1567.960146153846,1998,29.949,-90.0821,West
Pelicans,1511.1367980000002,1999,29.949,-90.0821,West
Pelicans,1561.0014500000002,2000,29.949,-90.0821,West
Pelicans,1567.9856641304352,2001,29.949,-90.0821,West
Pelicans,1529.51350989011,2002,29.949,-90.0821,West
Pelicans,1542.7082000000003,2003,29.949,-90.0821,West
Pelicans,1514.046106741573,2004,29.949,-90.0821,West
Pelicans,1372.631874390244,2005,29.949,-90.0821,West
Pelicans,1443.9674378048783,2006,29.949,-90.0821,West
Pelicans,1451.9541341463414,2007,29.949,-90.0821,West
Pelicans,1596.442441489361,2008,29.949,-90.0821,West
Pelicans,1590.729436781609,2009,29.949,-90.0821,West
Pelicans,1470.5429780487805,2010,29.949,-90.0821,West
Pelicans,1528.9786636363635,2011,29.949,-90.0821,West
Pelicans,1419.2049166666666,2012,29.949,-90.0821,West
Pelicans,1424.5746365853659,2013,29.949,-90.0821,West
Pelicans,1444.298725609756,2014,29.949,-90.0821,West
Pelicans,1500.7466279069768,2015,29.949,-90.0821,West
Celtics,1507.1401846153842,1977,42.3662,-71.0621,East
Celtics,1455.1330670731709,1978,42.3662,-71.0621,East
Celtics,1416.9338707317072,1979,42.3662,-71.0621,East
Celtics,1603.6862659340654,1980,42.3662,-71.0621,East
Celtics,1674.9213131313131,1981,42.3662,-71.0621,East
Celtics,1676.5398968085108,1982,42.3662,-71.0621,East
Celtics,1654.1035786516852,1983,42.3662,-71.0621,East
Celtics,1647.1475390476191,1984,42.3662,-71.0621,East
Celtics,1686.3284504854369,1985,42.3662,-71.0621,East
Celtics,1723.4892479999994,1986,42.3662,-71.0621,East
Celtics,1701.847296190476,1987,42.3662,-71.0621,East
Celtics,1637.9715595959597,1988,42.3662,-71.0621,East
Celtics,1536.398605882353,1989,42.3662,-71.0621,East
Celtics,1547.215017241379,1990,42.3662,-71.0621,East
Celtics,1610.7729311827954,1991,42.3662,-71.0621,East
Celtics,1558.6011499999997,1992,42.3662,-71.0621,East
Celtics,1542.1312744186046,1993,42.3662,-71.0621,East
Celtics,1444.5151780487806,1994,42.3662,-71.0621,East
Celtics,1432.7487906976744,1995,42.3662,-71.0621,East
Celtics,1416.7910914634147,1996,42.3662,-71.0621,East
Celtics,1339.36103902439,1997,42.3662,-71.0621,East
Celtics,1399.5524365853657,1998,42.3662,-71.0621,East
Celtics,1434.9575699999998,1999,42.3662,-71.0621,East
Celtics,1459.9537024390245,2000,42.3662,-71.0621,East
Celtics,1448.9778719512196,2001,42.3662,-71.0621,East
Celtics,1530.3350897959183,2002,42.3662,-71.0621,East
Celtics,1521.8609673913045,2003,42.3662,-71.0621,East
Celtics,1457.1560290697673,2004,42.3662,-71.0621,East
Celtics,1498.2333932584272,2005,42.3662,-71.0621,East
Celtics,1471.0040682926829,2006,42.3662,-71.0621,East
Celtics,1389.8860085365855,2007,42.3662,-71.0621,East
Celtics,1646.7464972222222,2008,42.3662,-71.0621,East
Celtics,1702.1227083333333,2009,42.3662,-71.0621,East
Celtics,1620.729128301887,2010,42.3662,-71.0621,East
Celtics,1660.3392175824179,2011,42.3662,-71.0621,East
Celtics,1575.9561732558136,2012,42.3662,-71.0621,East
Celtics,1527.4821770114943,2013,42.3662,-71.0621,East
Celtics,1419.620207317073,2014,42.3662,-71.0621,East
Celtics,1425.5194279069767,2015,42.3662,-71.0621,East
Warriors,1556.3186782608695,1977,37.768,-122.387,West
Warriors,1521.7515353658537,1978,37.768,-122.387,West
Warriors,1516.5801365853658,1979,37.768,-122.387,West
Warriors,1428.8194573170733,1980,37.768,-122.387,West
Warriors,1472.9594195121952,1981,37.768,-122.387,West
Warriors,1510.1634524390242,1982,37.768,-122.387,West
Warriors,1443.9453304878048,1983,37.768,-122.387,West
Warriors,1431.9211670731709,1984,37.768,-122.387,West
Warriors,1358.2443292682926,1985,37.768,-122.387,West
Warriors,1389.3861207317073,1986,37.768,-122.387,West
Warriors,1466.5008913043478,1987,37.768,-122.387,West
Warriors,1372.5937036585365,1988,37.768,-122.387,West
Warriors,1455.6442466666667,1989,37.768,-122.387,West
Warriors,1446.5294231707317,1990,37.768,-122.387,West
Warriors,1498.122036263736,1991,37.768,-122.387,West
Warriors,1581.071176744186,1992,37.768,-122.387,West
Warriors,1500.4033865853658,1993,37.768,-122.387,West
Warriors,1507.4661917647059,1994,37.768,-122.387,West
Warriors,1435.9790329268294,1995,37.768,-122.387,West
Warriors,1435.021007317073,1996,37.768,-122.387,West
Warriors,1408.4688280487806,1997,37.768,-122.387,West
Warriors,1299.0450036585364,1998,37.768,-122.387,West
Warriors,1389.8050340000002,1999,37.768,-122.387,West
Warriors,1354.1596036585368,2000,37.768,-122.387,West
Warriors,1326.9366951219513,2001,37.768,-122.387,West
Warriors,1331.5438036585365,2002,37.768,-122.387,West
Warriors,1439.0334817073172,2003,37.768,-122.387,West
Warriors,1474.607625609756,2004,37.768,-122.387,West
Warriors,1428.4577853658539,2005,37.768,-122.387,West
Warriors,1478.9400036585364,2006,37.768,-122.387,West
Warriors,1491.5481440860215,2007,37.768,-122.387,West
Warriors,1585.928845121951,2008,37.768,-122.387,West
Warriors,1453.1146048780488,2009,37.768,-122.387,West
Warriors,1390.661835365854,2010,37.768,-122.387,West
Warriors,1431.6698609756097,2011,37.768,-122.387,West
Warriors,1453.5225772727272,2012,37.768,-122.387,West
Warriors,1520.0389882978727,2013,37.768,-122.387,West
Warriors,1603.997368539326,2014,37.768,-122.387,West
Warriors,1725.5747640776701,2015,37.768,-122.387,West
Trailblazers,1566.9299336633667,1977,45.5316,-122.6669,west
Trailblazers,1671.7457874999998,1978,45.5316,-122.6669,west
Trailblazers,1524.1102835294118,1979,45.5316,-122.6669,west
Trailblazers,1530.4879094117648,1980,45.5316,-122.6669,west
Trailblazers,1495.4662388235295,1981,45.5316,-122.6669,west
Trailblazers,1516.5549158536585,1982,45.5316,-122.6669,west
Trailblazers,1529.5807764044941,1983,45.5316,-122.6669,west
Trailblazers,1563.2416873563213,1984,45.5316,-122.6669,west
Trailblazers,1533.9490516483515,1985,45.5316,-122.6669,west
Trailblazers,1528.4923034883723,1986,45.5316,-122.6669,west
Trailblazers,1546.2567593023255,1987,45.5316,-122.6669,west
Trailblazers,1568.2623279069765,1988,45.5316,-122.6669,west
Trailblazers,1524.3009011764705,1989,45.5316,-122.6669,west
Trailblazers,1595.714877669903,1990,45.5316,-122.6669,west
Trailblazers,1671.1295122448978,1991,45.5316,-122.6669,west
Trailblazers,1655.3215864077667,1992,45.5316,-122.6669,west
Trailblazers,1597.889115116279,1993,45.5316,-122.6669,west
Trailblazers,1563.4487058139534,1994,45.5316,-122.6669,west
Trailblazers,1565.885349411765,1995,45.5316,-122.6669,west
Trailblazers,1513.2677114942528,1996,45.5316,-122.6669,west
Trailblazers,1547.82431627907,1997,45.5316,-122.6669,west
Trailblazers,1548.4381895348836,1998,45.5316,-122.6669,west
Trailblazers,1586.7985126984127,1999,45.5316,-122.6669,west
Trailblazers,1651.6312081632657,2000,45.5316,-122.6669,west
Trailblazers,1629.868542352941,2001,45.5316,-122.6669,west
Trailblazers,1564.271732941176,2002,45.5316,-122.6669,west
Trailblazers,1587.058150561798,2003,45.5316,-122.6669,west
Trailblazers,1517.672836585366,2004,45.5316,-122.6669,west
Trailblazers,1448.2701390243903,2005,45.5316,-122.6669,west
Trailblazers,1351.8621341463413,2006,45.5316,-122.6669,west
Trailblazers,1384.5836195121951,2007,45.5316,-122.6669,west
Trailblazers,1478.4439756097559,2008,45.5316,-122.6669,west
Trailblazers,1569.3183420454545,2009,45.5316,-122.6669,west
Trailblazers,1579.2635761363636,2010,45.5316,-122.6669,west
Trailblazers,1544.3840397727274,2011,45.5316,-122.6669,west
Trailblazers,1521.5536590909092,2012,45.5316,-122.6669,west
Trailblazers,1459.242604878049,2013,45.5316,-122.6669,west
Trailblazers,1579.0642462365593,2014,45.5316,-122.6669,west
Trailblazers,1616.898674712644,2015,45.5316,-122.6669,west
Knicks,1493.8316792682926,1977,40.7505,-73.9934,East
Knicks,1511.8600829545453,1978,40.7505,-73.9934,East
Knicks,1462.5372414634148,1979,40.7505,-73.9934,East
Knicks,1456.6374853658538,1980,40.7505,-73.9934,East
Knicks,1537.3628714285715,1981,40.7505,-73.9934,East
Knicks,1484.193731707317,1982,40.7505,-73.9934,East
Knicks,1503.4943500000002,1983,40.7505,-73.9934,East
Knicks,1592.892203191489,1984,40.7505,-73.9934,East
Knicks,1432.298993902439,1985,40.7505,-73.9934,East
Knicks,1370.2115695121952,1986,40.7505,-73.9934,East
Knicks,1371.8337134146343,1987,40.7505,-73.9934,East
Knicks,1436.1974406976742,1988,40.7505,-73.9934,East
Knicks,1576.1300065934067,1989,40.7505,-73.9934,East
Knicks,1538.052220652174,1990,40.7505,-73.9934,East
Knicks,1473.2887929411766,1991,40.7505,-73.9934,East
Knicks,1556.1415010638293,1992,40.7505,-73.9934,East
Knicks,1640.6243804123715,1993,40.7505,-73.9934,East
Knicks,1654.5753121495327,1994,40.7505,-73.9934,East
Knicks,1610.85137311828,1995,40.7505,-73.9934,East
Knicks,1567.4812999999997,1996,40.7505,-73.9934,East
Knicks,1590.40155,1997,40.7505,-73.9934,East
Knicks,1576.5528989130437,1998,40.7505,-73.9934,East
Knicks,1558.174132857143,1999,40.7505,-73.9934,East
Knicks,1580.3470602040816,2000,40.7505,-73.9934,East
Knicks,1541.8802356321837,2001,40.7505,-73.9934,East
Knicks,1432.8021548780487,2002,40.7505,-73.9934,East
