team,mean_elo,year,lat,long,conference
Magic,1663.344817708333,2010,28.538336,-81.379234,West
Magic,1643.2747011363635,2011,28.538336,-81.379234,West
Magic,1558.4110633802816,2012,28.538336,-81.379234,West
Magic,1357.1337707317075,2013,28.538336,-81.379234,West
Magic,1331.747269512195,2014,28.538336,-81.379234,West
Magic,1339.4265939024388,2015,28.538336,-81.379234,West
Raptors,,1977,43.6435,-79.3791,east
Raptors,,1978,43.6435,-79.3791,east
Raptors,,1979,43.6435,-79.3791,east
Raptors,,1980,43.6435,-79.3791,east
Raptors,,1981,43.6435,-79.3791,east
Raptors,,1982,43.6435,-79.3791,east
Raptors,,1983,43.6435,-79.3791,east
Raptors,,1984,43.6435,-79.3791,east
Raptors,,1985,43.6435,-79.3791,east
Raptors,,1986,43.6435,-79.3791,east
Raptors,,1987,43.6435,-79.3791,east
Raptors,,1988,43.6435,-79.3791,east
Raptors,,1989,43.6435,-79.3791,east
Raptors,,1990,43.6435,-79.3791,east
Raptors,,1991,43.6435,-79.3791,east
Raptors,,1992,43.6435,-79.3791,east
Raptors,,1993,43.6435,-79.3791,east
Raptors,,1994,43.6435,-79.3791,east
Raptors,,1995,43.6435,-79.3791,east
Raptors,1299.4182280487805,1996,43.6435,-79.3791,east
Raptors,1370.1560256097562,1997,43.6435,-79.3791,east
Raptors,1327.9629658536587,1998,43.6435,-79.3791,east
Raptors,1396.8490299999999,1999,43.6435,-79.3791,east
Raptors,1496.565662352941,2000,43.6435,-79.3791,east
Raptors,1529.844809574468,2001,43.6435,-79.3791,east
Raptors,1520.003,2002,43.6435,-79.3791,east
Raptors,1396.0576670731707,2003,43.6435,-79.3791,east
Raptors,1404.130304878049,2004,43.6435,-79.3791,east
Raptors,1428.540598780488,2005,43.6435,-79.3791,east
Raptors,1406.3006365853657,2006,43.6435,-79.3791,east
Raptors,1482.303253409091,2007,43.6435,-79.3791,east
Raptors,1537.957585057471,2008,43.6435,-79.3791,east
Raptors,1456.457920731707,2009,43.6435,-79.3791,east
Raptors,1476.7681134146342,2010,43.6435,-79.3791,east
Raptors,1377.731262195122,2011,43.6435,-79.3791,east
Raptors,1368.2721348484847,2012,43.6435,-79.3791,east
Raptors,1434.183487804878,2013,43.6435,-79.3791,east
Raptors,1550.1749382022474,2014,43.6435,-79.3791,east
Raptors,1571.7330441860465,2015,43.6435,-79.3791,east
Bulls,1467.7952411764704,1977,41.8807,-87.6742,East
Bulls,1535.310842682927,1978,41.8807,-87.6742,East
Bulls,1412.7385658536587,1979,41.8807,-87.6742,East
Bulls,1418.8712060975608,1980,41.8807,-87.6742,East
Bulls,1505.6026204545453,1981,41.8807,-87.6742,East
Bulls,1483.3606073170733,1982,41.8807,-87.6742,East
Bulls,1416.6005524390243,1983,41.8807,-87.6742,East
Bulls,1414.0247036585367,1984,41.8807,-87.6742,East
Bulls,1448.46501627907,1985,41.8807,-87.6742,East
Bulls,1413.115688235294,1986,41.8807,-87.6742,East
Bulls,1485.52184,1987,41.8807,-87.6742,East
Bulls,1564.9532380434782,1988,41.8807,-87.6742,East
Bulls,1559.5368808080807,1989,41.8807,-87.6742,East
Bulls,1591.058231632653,1990,41.8807,-87.6742,East
Bulls,1678.635937373737,1991,41.8807,-87.6742,East
Bulls,1753.4279528846155,1992,41.8807,-87.6742,East
Bulls,1681.6755277227724,1993,41.8807,-87.6742,East
Bulls,1616.1521847826093,1994,41.8807,-87.6742,East
Bulls,1576.9967239130435,1995,41.8807,-87.6742,East
Bulls,1744.2614680000001,1996,41.8807,-87.6742,East
Bulls,1788.6395405940593,1997,41.8807,-87.6742,East
Bulls,1713.1909805825244,1998,41.8807,-87.6742,East
Bulls,1496.7912919999999,1999,41.8807,-87.6742,East
Bulls,1307.1333475609754,2000,41.8807,-87.6742,East
Bulls,1262.646874390244,2001,41.8807,-87.6742,East
Bulls,1292.6427780487804,2002,41.8807,-87.6742,East
Bulls,1364.2428914634147,2003,41.8807,-87.6742,East
Bulls,1354.472919512195,2004,41.8807,-87.6742,East
Bulls,1463.0417295454545,2005,41.8807,-87.6742,East
Bulls,1501.3196011363636,2006,41.8807,-87.6742,East
Bulls,1574.8223478260868,2007,41.8807,-87.6742,East
Bulls,1480.9398317073174,2008,41.8807,-87.6742,East
Bulls,1474.2615471910112,2009,41.8807,-87.6742,East
Bulls,1484.3601747126438,2010,41.8807,-87.6742,East
Bulls,1617.495057142857,2011,41.8807,-87.6742,East
Bulls,1670.7925069444443,2012,41.8807,-87.6742,East
Bulls,1549.85889787234,2013,41.8807,-87.6742,East
Bulls,1527.9783206896548,2014,41.8807,-87.6742,East
Bulls,1572.001603191489,2015,41.8807,-87.6742,East
Bucks,1407.9152829268294,1977,43.0439,-87.9169,East
Bucks,1489.612185714286,1978,43.0439,-87.9169,East
Bucks,1505.3027719512195,1979,43.0439,-87.9169,East
Bucks,1560.95645505618,1980,43.0439,-87.9169,East
Bucks,1652.0975101123595,1981,43.0439,-87.9169,East
Bucks,1638.659175,1982,43.0439,-87.9169,East
Bucks,1607.7712307692307,1983,43.0439,-87.9169,East
Bucks,1581.8321479591834,1984,43.0439,-87.9169,East
Bucks,1642.3740944444444,1985,43.0439,-87.9169,East
Bucks,1662.7913385416668,1986,43.0439,-87.9169,East
Bucks,1606.3295819148939,1987,43.0439,-87.9169,East
Bucks,1555.8397482758623,1988,43.0439,-87.9169,East
Bucks,1573.9128692307688,1989,43.0439,-87.9169,East
Bucks,1514.1986906976742,1990,43.0439,-87.9169,East
Bucks,1532.8885458823531,1991,43.0439,-87.9169,East
Bucks,1470.4809646341464,1992,43.0439,-87.9169,East
Bucks,1416.508331707317,1993,43.0439,-87.9169,East
Bucks,1344.409725609756,1994,43.0439,-87.9169,East
Bucks,1368.6047890243901,1995,43.0439,-87.9169,East
Bucks,1378.2595597560976,1996,43.0439,-87.9169,East
Bucks,1428.6864060975613,1997,43.0439,-87.9169,East
Bucks,1457.0754792682928,1998,43.0439,-87.9169,East
Bucks,1502.5075283018866,1999,43.0439,-87.9169,East
Bucks,1517.1392160919538,2000,43.0439,-87.9169,East
Bucks,1567.564848,2001,43.0439,-87.9169,East
Bucks,1549.5378109756098,2002,43.0439,-87.9169,East
Bucks,1482.206253409091,2003,43.0439,-87.9169,East
Bucks,1513.4091459770116,2004,43.0439,-87.9169,East
Bucks,1440.8331012195124,2005,43.0439,-87.9169,East
Bucks,1445.2587574712645,2006,43.0439,-87.9169,East
Bucks,1432.9176304878051,2007,43.0439,-87.9169,East
Bucks,1367.5353621951222,2008,43.0439,-87.9169,East
Bucks,1423.4101219512195,2009,43.0439,-87.9169,East
Bucks,1498.862657303371,2010,43.0439,-87.9169,East
Bucks,1487.7518219512197,2011,43.0439,-87.9169,East
Bucks,1494.7304590909087,2012,43.0439,-87.9169,East
Bucks,1481.6079488372095,2013,43.0439,-87.9169,East
Bucks,1319.0984390243905,2014,43.0439,-87.9169,East
Bucks,1455.5806920454545,2015,43.0439,-87.9169,East
Wizards,1544.3094802197804,1977,38.8981,-77.0209,east
Wizards,1547.3784436893209,1978,38.8981,-77.0209,east
Wizards,1619.8830415841583,1979,38.8981,-77.0209,east
Wizards,1462.3558952380954,1980,38.8981,-77.0209,east
Wizards,1488.012854878049,1981,38.8981,-77.0209,east
Wizards,1528.8602898876406,1982,38.8981,-77.0209,east
Wizards,1512.0590109756097,1983,38.8981,-77.0209,east
Wizards,1487.4012000000002,1984,38.8981,-77.0209,east
Wizards,1493.9176779069767,1985,38.8981,-77.0209,east
Wizards,1483.4665517241378,1986,38.8981,-77.0209,east
Wizards,1497.9044870588234,1987,38.8981,-77.0209,east
Wizards,1479.764855172414,1988,38.8981,-77.0209,east
Wizards,1456.258112195122,1989,38.8981,-77.0209,east
Wizards,1438.6573939024388,1990,38.8981,-77.0209,east
Wizards,1394.7555329268293,1991,38.8981,-77.0209,east
Wizards,1376.822130487805,1992,38.8981,-77.0209,east
Wizards,1351.1571365853658,1993,38.8981,-77.0209,east
Wizards,1344.0231402439026,1994,38.8981,-77.0209,east
Wizards,1332.6928426829268,1995,38.8981,-77.0209,east
Wizards,1453.5084304878048,1996,38.8981,-77.0209,east
Wizards,1507.4369494117645,1997,38.8981,-77.0209,east
Wizards,1524.3472756097563,1998,38.8981,-77.0209,east
Wizards,1473.8099900000002,1999,38.8981,-77.0209,east
Wizards,1415.3676707317074,2000,38.8981,-77.0209,east
Wizards,1349.9587475609758,2001,38.8981,-77.0209,east
Wizards,1426.1780268292684,2002,38.8981,-77.0209,east
Wizards,1472.8024195121952,2003,38.8981,-77.0209,east
Wizards,1381.4574695121953,2004,38.8981,-77.0209,east
Wizards,1470.6427945652174,2005,38.8981,-77.0209,east
Wizards,1502.9172170454542,2006,38.8981,-77.0209,east
Wizards,1518.8465988372095,2007,38.8981,-77.0209,east
Wizards,1479.020053409091,2008,38.8981,-77.0209,east
Wizards,1363.8564634146342,2009,38.8981,-77.0209,east
Wizards,1368.7466853658536,2010,38.8981,-77.0209,east
Wizards,1337.4226073170732,2011,38.8981,-77.0209,east
Wizards,1331.5222742424241,2012,38.8981,-77.0209,east
Wizards,1408.253530487805,2013,38.8981,-77.0209,east
Wizards,1506.582302150538,2014,38.8981,-77.0209,east
Wizards,1538.8614413043476,2015,38.8981,-77.0209,east
Sixers,1577.6827594059407,1977,39.9012,-75.1719,east
Sixers,1626.273401086956,1978,39.9012,-75.1719,east
Sixers,1566.7702384615386,1979,39.9012,-75.1719,east
Sixers,1621.905455,1980,39.9012,-75.1719,east
Sixers,1693.6547193877548,1981,39.9012,-75.1719,east
Sixers,1658.7058747572817,1982,39.9012,-75.1719,east
Sixers,1718.2993873684213,1983,39.9012,-75.1719,east
Sixers,1628.75257816092,1984,39.9012,-75.1719,east
Sixers,1635.487338947368,1985,39.9012,-75.1719,east
Sixers,1597.3493744680848,1986,39.9012,-75.1719,east
Sixers,1544.7493298850575,1987,39.9012,-75.1719,east
Sixers,1490.483175609756,1988,39.9012,-75.1719,east
Sixers,1518.0238152941176,1989,39.9012,-75.1719,east
Sixers,1564.8682478260873,1990,39.9012,-75.1719,east
Sixers,1523.5736199999997,1991,39.9012,-75.1719,east
Sixers,1469.141992682927,1992,39.9012,-75.1719,east
Sixers,1392.1798670731707,1993,39.9012,-75.1719,east
Sixers,1381.2895780487804,1994,39.9012,-75.1719,east
Sixers,1349.7745853658535,1995,39.9012,-75.1719,east
Sixers,1282.5806402439025,1996,39.9012,-75.1719,east
Sixers,1326.0569902439024,1997,39.9012,-75.1719,east
Sixers,1392.4730402439025,1998,39.9012,-75.1719,east
Sixers,1531.2401706896553,1999,39.9012,-75.1719,east
Sixers,1536.228391304348,2000,39.9012,-75.1719,east
Sixers,1609.6953895238096,2001,39.9012,-75.1719,east
Sixers,1542.5523344827584,2002,39.9012,-75.1719,east
Sixers,1550.8588095744678,2003,39.9012,-75.1719,east
Sixers,1475.3504109756097,2004,39.9012,-75.1719,east
Sixers,1456.4598632183906,2005,39.9012,-75.1719,east
Sixers,1466.710662195122,2006,39.9012,-75.1719,east
Sixers,1425.3158158536587,2007,39.9012,-75.1719,east
Sixers,1483.596746590909,2008,39.9012,-75.1719,east
Sixers,1503.0488647727273,2009,39.9012,-75.1719,east
Sixers,1425.4501817073171,2010,39.9012,-75.1719,east
Sixers,1494.0088701149423,2011,39.9012,-75.1719,east
Sixers,1554.7302189873417,2012,39.9012,-75.1719,east
Sixers,1448.7797695121951,2013,39.9012,-75.1719,east
Sixers,1312.8530731707317,2014,39.9012,-75.1719,east
Sixers,1281.6219292682927,2015,39.9012,-75.1719,east
Suns,1501.7278402439026,1977,33.4456,-112.0712,west
Suns,1556.8319547619046,1978,33.4456,-112.0712,west
Suns,1575.4321649484536,1979,33.4456,-112.0712,west
Suns,1597.4263966666663,1980,33.4456,-112.0712,west
Suns,1635.9027966292135,1981,33.4456,-112.0712,west
Suns,1558.8732876404495,1982,33.4456,-112.0712,west
Suns,1583.83230117647,1983,33.4456,-112.0712,west
Suns,1523.1909020202022,1984,33.4456,-112.0712,west
Suns,1494.945208235294,1985,33.4456,-112.0712,west
Suns,1431.9185670731706,1986,33.4456,-112.0712,west
Suns,1428.1773268292684,1987,33.4456,-112.0712,west
Suns,1408.7156207317073,1988,33.4456,-112.0712,west
Suns,1567.598784042553,1989,33.4456,-112.0712,west
Suns,1628.4836183673467,1990,33.4456,-112.0712,west
Suns,1634.322069767442,1991,33.4456,-112.0712,west
Suns,1600.5973155555557,1992,33.4456,-112.0712,west
Suns,1658.00274245283,1993,33.4456,-112.0712,west
Suns,1632.8418749999998,1994,33.4456,-112.0712,west
Suns,1620.0182163043482,1995,33.4456,-112.0712,west
Suns,1531.4473627906978,1996,33.4456,-112.0712,west
Suns,1478.2323344827587,1997,33.4456,-112.0712,west
Suns,1572.8066186046512,1998,33.4456,-112.0712,west
Suns,1547.2944113207548,1999,33.4456,-112.0712,west
Suns,1593.8858241758244,2000,33.4456,-112.0712,west
Suns,1581.4167441860466,2001,33.4456,-112.0712,west
Suns,1521.167854878049,2002,33.4456,-112.0712,west
Suns,1523.1982875,2003,33.4456,-112.0712,west
Suns,1449.0643524390243,2004,33.4456,-112.0712,west
Suns,1637.282713402062,2005,33.4456,-112.0712,west
Suns,1640.6407617647055,2006,33.4456,-112.0712,west
Suns,1657.3466494623653,2007,33.4456,-112.0712,west
Suns,1636.3499551724144,2008,33.4456,-112.0712,west
Suns,1560.1160097560976,2009,33.4456,-112.0712,west
Suns,1591.4717510204082,2010,33.4456,-112.0712,west
Suns,1545.3962682926829,2011,33.4456,-112.0712,west
Suns,1505.7803181818183,2012,33.4456,-112.0712,west
Suns,1433.06105,2013,33.4456,-112.0712,west
Suns,1513.4192817073172,2014,33.4456,-112.0712,west
Suns,1540.2925524390246,2015,33.4456,-112.0712,west
Spurs,1540.9920880952382,1977,29.4271,-98.4375,west
Spurs,1561.10845,1978,29.4271,-98.4375,west
Spurs,1587.281703125,1979,29.4271,-98.4375,west
Spurs,1511.213943529412,1980,29.4271,-98.4375,west
Spurs,1550.2741629213485,1981,29.4271,-98.4375,west
Spurs,1539.1011373626377,1982,29.4271,-98.4375,west
Spurs,1561.9826172043006,1983,29.4271,-98.4375,west
Spurs,1506.6806524390245,1984,29.4271,-98.4375,west
Spurs,1491.7978413793105,1985,29.4271,-98.4375,west
Spurs,1488.762602352941,1986,29.4271,-98.4375,west
Spurs,1387.0104463414634,1987,29.4271,-98.4375,west
Spurs,1407.3027717647058,1988,29.4271,-98.4375,west
Spurs,1354.4787951219512,1989,29.4271,-98.4375,west
Spurs,1511.2220532608696,1990,29.4271,-98.4375,west
Spurs,1608.8439395348835,1991,29.4271,-98.4375,west
Spurs,1576.9940623529412,1992,29.4271,-98.4375,west
Spurs,1559.551631521739,1993,29.4271,-98.4375,west
Spurs,1604.254652325581,1994,29.4271,-98.4375,west
Spurs,1641.0312907216496,1995,29.4271,-98.4375,west
Spurs,1642.494316304348,1996,29.4271,-98.4375,west
Spurs,1377.812093902439,1997,29.4271,-98.4375,west
Spurs,1527.2310274725276,1998,29.4271,-98.4375,west
Spurs,1654.8388238805971,1999,29.4271,-98.4375,west
Spurs,1655.9616034883718,2000,29.4271,-98.4375,west
Spurs,1664.290709473684,2001,29.4271,-98.4375,west
Spurs,1658.3317641304352,2002,29.4271,-98.4375,west
Spurs,1663.9661726415093,2003,29.4271,-98.4375,west
Spurs,1688.9496641304345,2004,29.4271,-98.4375,west
Spurs,1713.914579047619,2005,29.4271,-98.4375,west
Spurs,1683.8956400000004,2006,29.4271,-98.4375,west
Spurs,1679.972166666667,2007,29.4271,-98.4375,west
Spurs,1657.04364949495,2008,29.4271,-98.4375,west
Spurs,1616.2168126436782,2009,29.4271,-98.4375,west
Spurs,1600.5855163043477,2010,29.4271,-98.4375,west
Spurs,1662.8584522727272,2011,29.4271,-98.4375,west
Spurs,1651.090535,2012,29.4271,-98.4375,west
Spurs,1688.1486640776702,2013,29.4271,-98.4375,west
Spurs,1696.6352000000002,2014,29.4271,-98.4375,west
Spurs,1676.8730426966292,2015,29.4271,-98.4375,west
Jazz,1451.1554731707315,1977,40.7683,-111.9011,west
Jazz,1451.686408536585,1978,40.7683,-111.9011,west
Jazz,1408.6718853658535,1979,40.7683,-111.9011,west
Jazz,1367.0765365853658,1980,40.7683,-111.9011,west
Jazz,1378.8455243902438,1981,40.7683,-111.9011,west
Jazz,1355.5816890243902,1982,40.7683,-111.9011,west
Jazz,1387.2181060975608,1983,40.7683,-111.9011,west
Jazz,1492.8472010752691,1984,40.7683,-111.9011,west
Jazz,1495.0135119565216,1985,40.7683,-111.9011,west
Jazz,1496.509397674419,1986,40.7683,-111.9011,west
Jazz,1511.104220689655,1987,40.7683,-111.9011,west
Jazz,1538.6155956989248,1988,40.7683,-111.9011,west
Jazz,1570.0963011764707,1989,40.7683,-111.9011,west
Jazz,1573.7470597701151,1990,40.7683,-111.9011,west
Jazz,1581.7339857142856,1991,40.7683,-111.9011,west
Jazz,1605.2903642857143,1992,40.7683,-111.9011,west
Jazz,1557.0953275862073,1993,40.7683,-111.9011,west
Jazz,1582.8122040816324,1994,40.7683,-111.9011,west
Jazz,1650.0413735632178,1995,40.7683,-111.9011,west
Jazz,1641.5933699999996,1996,40.7683,-111.9011,west
Jazz,1688.4449049019606,1997,40.7683,-111.9011,west
Jazz,1683.9131607843135,1998,40.7683,-111.9011,west
Jazz,1677.7042704918035,1999,40.7683,-111.9011,west
Jazz,1605.6398402173916,2000,40.7683,-111.9011,west
Jazz,1610.0356494252876,2001,40.7683,-111.9011,west
Jazz,1554.410295348837,2002,40.7683,-111.9011,west
Jazz,1557.6571931034482,2003,40.7683,-111.9011,west
Jazz,1497.3999378048782,2004,40.7683,-111.9011,west
Jazz,1435.8578146341465,2005,40.7683,-111.9011,west
Jazz,1436.4769719512196,2006,40.7683,-111.9011,west
Jazz,1572.6105909090907,2007,40.7683,-111.9011,west
Jazz,1625.5116627659572,2008,40.7683,-111.9011,west
Jazz,1588.8517471264365,2009,40.7683,-111.9011,west
Jazz,1599.0065010869569,2010,40.7683,-111.9011,west
Jazz,1530.208,2011,40.7683,-111.9011,west
Jazz,1498.858318571429,2012,40.7683,-111.9011,west
Jazz,1518.388601219512,2013,40.7683,-111.9011,west
Jazz,1421.7087914634146,2014,40.7683,-111.9011,west
Jazz,1448.4386609756098,2015,40.7683,-111.9011,west
Cavaliers,1542.2201247058822,1977,41.4966,-81.6881,East
Cavaliers,1501.534435714286,1978,41.4966,-81.6881,East
Cavaliers,1453.9716853658538,1979,41.4966,-81.6881,East
Cavaliers,1452.1828841463416,1980,41.4966,-81.6881,East
Cavaliers,1436.328095121951,1981,41.4966,-81.6881,East
Cavaliers,1317.2951146341466,1982,41.4966,-81.6881,East
Cavaliers,1292.6508012195122,1983,41.4966,-81.6881,East
Cavaliers,1388.9529060975608,1984,41.4966,-81.6881,East
Cavaliers,1415.7814139534883,1985,41.4966,-81.6881,East
Cavaliers,1475.1140170731708,1986,41.4966,-81.6881,East
Cavaliers,1414.2625609756096,1987,41.4966,-81.6881,East
Cavaliers,1499.9086264367816,1988,41.4966,-81.6881,East
Cavaliers,1646.9600367816092,1989,41.4966,-81.6881,East
Cavaliers,1492.7451068965518,1990,41.4966,-81.6881,East
Cavaliers,1438.9949804878047,1991,41.4966,-81.6881,East
Cavaliers,1584.1197313131313,1992,41.4966,-81.6881,East
Cavaliers,1632.6234000000002,1993,41.4966,-81.6881,East
Cavaliers,1580.3060717647056,1994,41.4966,-81.6881,East
Cavaliers,1539.7584755813955,1995,41.4966,-81.6881,East
Cavaliers,1516.0722505882354,1996,41.4966,-81.6881,East
Cavaliers,1539.8437768292683,1997,41.4966,-81.6881,East
Cavaliers,1555.889318604651,1998,41.4966,-81.6881,East
Cavaliers,1523.9462219999998,1999,41.4966,-81.6881,East
Cavaliers,1433.259682926829,2000,41.4966,-81.6881,East
Cavaliers,1415.925218292683,2001,41.4966,-81.6881,East
Cavaliers,1388.2052146341464,2002,41.4966,-81.6881,East
Cavaliers,1316.7494585365853,2003,41.4966,-81.6881,East
Cavaliers,1384.7094926829268,2004,41.4966,-81.6881,East
Cavaliers,1492.1224146341465,2005,41.4966,-81.6881,East
Cavaliers,1535.6092536842102,2006,41.4966,-81.6881,East
Cavaliers,1569.0393450980391,2007,41.4966,-81.6881,East
Cavaliers,1531.4661905263158,2008,41.4966,-81.6881,East
Cavaliers,1686.1954895833335,2009,41.4966,-81.6881,East
Cavaliers,1715.1347806451608,2010,41.4966,-81.6881,East
Cavaliers,1375.161269512195,2011,41.4966,-81.6881,East
Cavaliers,1365.7331787878788,2012,41.4966,-81.6881,East
Cavaliers,1351.438756097561,2013,41.4966,-81.6881,East
Cavaliers,1387.1900085365853,2014,41.4966,-81.6881,East
Cavaliers,1570.4732392156866,2015,41.4966,-81.6881,East
Grizzlies,,1977,35.138,-90.0504,West
Grizzlies,,1978,35.138,-90.0504,West
Grizzlies,,1979,35.138,-90.0504,West
Grizzlies,,1980,35.138,-90.0504,West
Grizzlies,,1981,35.138,-90.0504,West
Grizzlies,,1982,35.138,-90.0504,West
Grizzlies,,1983,35.138,-90.0504,West
Grizzlies,,1984,35.138,-90.0504,West
Grizzlies,,1985,35.138,-90.0504,West
Grizzlies,,1986,35.138,-90.0504,West
Grizzlies,,1987,35.138,-90.0504,West
Grizzlies,,1988,35.138,-90.0504,West
Grizzlies,,1989,35.138,-90.0504,West
Grizzlies,,1990,35.138,-90.0504,West
Grizzlies,,1991,35.138,-90.0504,West
Grizzlies,,1992,35.138,-90.0504,West
Grizzlies,,1993,35.138,-90.0504,West
Grizzlies,,1994,35.138,-90.0504,West
Grizzlies,,1995,35.138,-90.0504,West
Grizzlies,1234.1214195121952,1996,35.138,-90.0504,West
Grizzlies,1236.7102390243901,1997,35.138,-90.0504,West
Grizzlies,1281.099132926829,1998,35.138,-90.0504,West
Grizzlies,1266.559498,1999,35.138,-90.0504,West
Grizzlies,1319.889193902439,2000,35.138,-90.0504,West
Grizzlies,1376.9194,2001,35.138,-90.0504,West
Grizzlies,1342.825458536585,2002,35.138,-90.0504,West
Grizzlies,1386.7209024390245,2003,35.138,-90.0504,West
Grizzlies,1541.5568790697675,2004,35.138,-90.0504,West
Grizzlies,1560.063484883721,2005,35.138,-90.0504,West
Grizzlies,1560.1195523255813,2006,35.138,-90.0504,West
Grizzlies,1418.1789,2007,35.138,-90.0504,West
Grizzlies,1369.2668500000002,2008,35.138,-90.0504,West
Grizzlies,1332.2448475609754,2009,35.138,-90.0504,West
Grizzlies,1469.0211853658536,2010,35.138,-90.0504,West
Grizzlies,1531.0198747368415,2011,35.138,-90.0504,West
Grizzlies,1584.6027068493152,2012,35.138,-90.0504,West
Grizzlies,1622.5902989690724,2013,35.138,-90.0504,West
Grizzlies,1571.982848314607,2014,35.138,-90.0504,West
Grizzlies,1620.6785258064515,2015,35.138,-90.0504,West
